partitionid,dataspaceid,repositoryid,alertid,title,alertkey,severity,component_type,sources
10,1814,2721,5541199,CST-E has determined that this component is not generally safe to use.,v6:faf8e68d32b046c89fb1035a61880551,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541202,CST-E has determined that this component is not generally safe to use.,v6:1ac61d76030d49db91c13c4121ec6261,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541206,CST-E has determined that this component is not generally safe to use.,v6:9891275a46364b15b2bd40872f9fdaeb,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541208,CST-E has determined that this component is not generally safe to use.,v6:c9c3fff8a70142358c279b18d8f398db,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541210,CST-E has determined that this component is not generally safe to use.,v6:9264fd7d542f45699cf60a70b1d99de0,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2846,5537338,CST-E has determined that this component is not generally safe to use.,v6:1cf2e1da01224945a856e93376bd9d90,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2721,5541214,CST-E has determined that this component is not generally safe to use.,v6:e6affb1d393b4e2dba2ba5a532acbdd1,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541215,CST-E has determined that this component is not generally safe to use.,v6:f9e1e500f8a6445bb51969cc771b5939,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2846,5537339,CST-E has determined that this component is not generally safe to use.,v6:96c541b91a6d46168e951ff49ce531ad,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2721,5541216,CST-E has determined that this component is not generally safe to use.,v6:fc3c0cc6a3a7484e8717ef597936bb9d,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2846,5537340,CST-E has determined that this component is not generally safe to use.,v6:245b21026ece47828e7541afe33588e5,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2721,5541217,CST-E has determined that this component is not generally safe to use.,v6:0f059c715c734601b69a9f7bf63dd713,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541219,CST-E has determined that this component is not generally safe to use.,v6:8fd88f7e0d964a99a2ef52b6c1ff18a5,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541221,CST-E has determined that this component is not generally safe to use.,v6:7d17f5bbb8494bf4a2df833de6d78245,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541225,CST-E has determined that this component is not generally safe to use.,v6:1abb685d3c024571b9f60d076434539b,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541228,CST-E has determined that this component is not generally safe to use.,v6:b838f03915b74bb899fd015a2e61fbd7,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541230,CST-E has determined that this component is not generally safe to use.,v6:f46d37d632f14371a62f6f97d712ad1f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541233,CST-E has determined that this component is not generally safe to use.,v6:1e83944e44974f9ab968fb0115a711d2,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2846,5537341,CST-E has determined that this component is not generally safe to use.,v6:77b54e89d0bd4e21a0cc99e40307dbec,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2721,5541236,CST-E has determined that this component is not generally safe to use.,v6:5fbba1b04f4a4bdba1efe87f8a5630cf,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541239,CST-E has determined that this component is not generally safe to use.,v6:867b7c3f774b457b87ceb96bff99ec00,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,3277,5539816,CST-E has determined that this component is not generally safe to use.,v6:963a74e1fdf14e5989ff47319e3adfc8,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541243,CST-E has determined that this component is not generally safe to use.,v6:91f8ed9afe444161a60d62872a4e0ab7,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541247,CST-E has determined that this component is not generally safe to use.,v6:18811f475b3a4dbda761c4621ea8d281,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2846,5537342,CST-E has determined that this component is not generally safe to use.,v6:65f32611fb604c5786c1865ca6e503e8,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537343,CST-E has determined that this component is not generally safe to use.,v6:fdfeccdf694d424cbfc0c9d62c1d7686,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2721,5541250,CST-E has determined that this component is not generally safe to use.,v6:8cf92f56cd824350945fb43ee9082a2d,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541252,CST-E has determined that this component is not generally safe to use.,v6:a0173a649567455d8160bbaf89872a29,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541257,CST-E has determined that this component is not generally safe to use.,v6:9118438b97ad407babdb609d265fb549,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541259,CST-E has determined that this component is not generally safe to use.,v6:3ddf7689f191436186e2f03e89436639,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541264,CST-E has determined that this component is not generally safe to use.,v6:36498b646a2442acb268100a17876935,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541269,CST-E has determined that this component is not generally safe to use.,v6:0d75e4ac59a34ac99b05e11446248ac2,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541272,CST-E has determined that this component is not generally safe to use.,v6:1bd85d4ee4aa4d31994c6957d924d581,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2954,6010734,CST-E has determined that this component is not generally safe to use.,v6:4c75e3918ce94a0c8a4679d0f7ebfc6e,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2148,7349428,CST-E has determined that this component is not generally safe to use.,v6:f4e03712a67140929c713b2151ca255a,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.azuread.platform.secretsmanagement%2Freview-1.md""}}"
10,1814,2721,5541274,CST-E has determined that this component is not generally safe to use.,v6:d544f96f86bd4dd8ac7c3ae6590e7729,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541275,CST-E has determined that this component is not generally safe to use.,v6:bbcad600065c47fba21c7a66ed1b2d6c,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541277,CST-E has determined that this component is not generally safe to use.,v6:1e6a4633cef14c57ae74dce6183b6e3c,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541280,CST-E has determined that this component is not generally safe to use.,v6:e3b1f0a8ef984ef38cb0bd03b6a7fcb0,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541281,CST-E has determined that this component is not generally safe to use.,v6:2ecb301f78234303bd7f6c2cd451cba3,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2579,5540025,CST-E has determined that this component is not generally safe to use.,v6:05cc82ae716f4e2eaf6f3a33bf0ccab9,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541284,CST-E has determined that this component is not generally safe to use.,v6:21099c7096924d47bb77843c67696c98,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541286,CST-E has determined that this component is not generally safe to use.,v6:f4c5ea9b880441409edd70f1a9f6251b,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541289,CST-E has determined that this component is not generally safe to use.,v6:aa52969854e74c4f89b0a7fcccf7064d,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541290,CST-E has determined that this component is not generally safe to use.,v6:5f851ba0c2de448995993ddd11049cbe,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541292,CST-E has determined that this component is not generally safe to use.,v6:0d78ef0c78e24a738101ddc4ab7eff17,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541294,CST-E has determined that this component is not generally safe to use.,v6:d518d7607ec241d99f45824e2ab683e9,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541299,CST-E has determined that this component is not generally safe to use.,v6:734fa1185ca746238e1180e7bd542976,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2846,5537344,CST-E has determined that this component is not generally safe to use.,v6:0b6634a6165f4d26a0f2f464154059a8,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2721,5541300,CST-E has determined that this component is not generally safe to use.,v6:1258594ab23d4a009b590bf2d2f4d80c,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541304,CST-E has determined that this component is not generally safe to use.,v6:cbc44f439e754881bd97b3e6f143519d,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541305,CST-E has determined that this component is not generally safe to use.,v6:939378b7498840489bfd556a49826f24,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541306,CST-E has determined that this component is not generally safe to use.,v6:e115d9674eba47ec9ddaa73d5e85893f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541307,CST-E has determined that this component is not generally safe to use.,v6:4ecb10cc40b347278bce011785da5210,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2846,5537345,CST-E has determined that this component is not generally safe to use.,v6:e1bd77c93ad2412e99cd3826d2f605b3,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2721,5541308,CST-E has determined that this component is not generally safe to use.,v6:fe5a445d058b48bca82b179ad8617799,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2846,5537351,CST-E has determined that this component is not generally safe to use.,v6:4124fb1ceca1480b8ab0bbf0b339c939,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2721,5541309,CST-E has determined that this component is not generally safe to use.,v6:2c628c44fa0949a78359c8c8e695dc7d,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,3260,5537164,CST-E has determined that this component is not generally safe to use.,v6:f638afc89a9f4e8fbbc5c5a49801b0b1,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.identity.serverauthorization%2Freview-2.md""}}"
10,1814,2721,5541310,CST-E has determined that this component is not generally safe to use.,v6:b15e49caf21b4c5a985bfadc74e24c18,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541312,CST-E has determined that this component is not generally safe to use.,v6:ddb44770131e46cc95550546f170fe8e,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541313,CST-E has determined that this component is not generally safe to use.,v6:5711cb29213b44d984dbe441fbe1c624,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2846,5537352,CST-E has determined that this component is not generally safe to use.,v6:87d60409ff214ab1801b1a3cd8cd9b3c,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2721,5541315,CST-E has determined that this component is not generally safe to use.,v6:ac52a7e0f3414767bc541dfbb84ef76f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541317,CST-E has determined that this component is not generally safe to use.,v6:702be0771af9438cac5d9bc8e6c26cd5,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541318,CST-E has determined that this component is not generally safe to use.,v6:a1282a90ec4544d39df22d96fd4ce32c,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541322,CST-E has determined that this component is not generally safe to use.,v6:969358135e174ee7955e03094b34d61a,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541323,CST-E has determined that this component is not generally safe to use.,v6:97e0de9fec16406e8773cfc19b5c3088,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541325,CST-E has determined that this component is not generally safe to use.,v6:2dd195fbeae14cdd9f832fee01c7cc73,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541327,CST-E has determined that this component is not generally safe to use.,v6:848b60314d9f4b28ba2df5be7d866c51,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541328,CST-E has determined that this component is not generally safe to use.,v6:e05a71a431144eb7bf5b11f7e3c9b4f6,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2846,5537353,CST-E has determined that this component is not generally safe to use.,v6:2af58cdf73444b59afc76634835423c7,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,3260,7237588,CST-E has determined that this component is not generally safe to use.,v6:798857d009134daa906bc0506e8864bf,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.azuread.platform.secretsmanagement%2Freview-1.md""}}"
10,1814,2846,5537354,CST-E has determined that this component is not generally safe to use.,v6:bdf05995260f4f0e82ec9e8deabf67bf,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2721,5541329,CST-E has determined that this component is not generally safe to use.,v6:1c2be652d18a41028500e8cd9bb0ea32,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541332,CST-E has determined that this component is not generally safe to use.,v6:1a2154cb7ca945faa961e139f74427ab,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541334,CST-E has determined that this component is not generally safe to use.,v6:c549b3f157f240e9b2cfb2799d9ea8fe,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541336,CST-E has determined that this component is not generally safe to use.,v6:7069980590404f2892a422721550a25c,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541338,CST-E has determined that this component is not generally safe to use.,v6:b8a4f4b4d4874cb5bfc22b800869e7cf,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541344,CST-E has determined that this component is not generally safe to use.,v6:d989395bbc5e4d5cb46d93c96c65cb3a,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2846,5537355,CST-E has determined that this component is not generally safe to use.,v6:e045bf99db08434e9819132ad865a8d6,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537356,CST-E has determined that this component is not generally safe to use.,v6:ff303068288f41a48e917eadb22c04a5,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537357,CST-E has determined that this component is not generally safe to use.,v6:53744ff3075244f5ac9ac205db7a788e,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2721,5541345,CST-E has determined that this component is not generally safe to use.,v6:b09561a04fe042abab5e60ad31ce842f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541347,CST-E has determined that this component is not generally safe to use.,v6:aca5bf2fac70451990b57e9324dba90c,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541348,CST-E has determined that this component is not generally safe to use.,v6:59423d980bf9469dbc0c3d94a0f24f70,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541350,CST-E has determined that this component is not generally safe to use.,v6:259af8092f684f41b14398063295d141,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541352,CST-E has determined that this component is not generally safe to use.,v6:ff3a5ad2cc6e4036833a3ea9632b38ad,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541353,CST-E has determined that this component is not generally safe to use.,v6:79670ecc77984604bd65ebc2f7aebe7b,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
10,1814,2721,5541354,CST-E has determined that this component is not generally safe to use.,v6:dec2de0579d84b21992702f6eca5f129,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Ffcl.release%2Freview-1.md""}}"
