partitionid,dataspaceid,repositoryid,alertid,title,alertkey,severity,component_type,sources
10,1814,2846,5537896,CST-E has determined that this component is not generally safe to use.,v6:3fa3968ebf814750acac4d80c6d91fbe,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537897,CST-E has determined that this component is not generally safe to use.,v6:1a86af27227f47069e19b6c85f885177,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537895,CST-E has determined that this component is not generally safe to use.,v6:ab38656f45cd4225ba49588e131c2c60,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537893,CST-E has determined that this component is not generally safe to use.,v6:a3fcfa8c4e99415d81a726a631ff7734,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537894,CST-E has determined that this component is not generally safe to use.,v6:4a7060d738344a758ce6395243c4a633,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537892,CST-E has determined that this component is not generally safe to use.,v6:4b544716f5f54d89b96acc3c57b58a3f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537891,CST-E has determined that this component is not generally safe to use.,v6:ca3b2a5845fb411bb0f60b4583929189,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537888,CST-E has determined that this component is not generally safe to use.,v6:8b04746ca1904e27a0d53a7d16890ae6,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537890,CST-E has determined that this component is not generally safe to use.,v6:4ac07864adb94128a21de8ec3da4cd45,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537889,CST-E has determined that this component is not generally safe to use.,v6:d84f782540b24ae7a8f58e64e5292123,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537880,CST-E has determined that this component is not generally safe to use.,v6:f00d373d9b5c4900a5b8a03760f48ddc,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537878,CST-E has determined that this component is not generally safe to use.,v6:cb62eb3fcb66414caac63919554da565,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537879,CST-E has determined that this component is not generally safe to use.,v6:f5d3b95123aa4739a49a8b6c57db477b,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537877,CST-E has determined that this component is not generally safe to use.,v6:34384f3d6c034d4c99967ba547ad1991,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537876,CST-E has determined that this component is not generally safe to use.,v6:19105f71cb804f83bc80e16abc29f765,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537875,CST-E has determined that this component is not generally safe to use.,v6:4125020eb074458f95ec9ceb1202e6d1,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537874,CST-E has determined that this component is not generally safe to use.,v6:d06302d440384b6b89e4d053b205adb8,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537873,CST-E has determined that this component is not generally safe to use.,v6:bb44b3084c174470b9694f3091310d52,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537871,CST-E has determined that this component is not generally safe to use.,v6:7a8d01d1870b4a89a3e156e3ca8d6ed7,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537866,CST-E has determined that this component is not generally safe to use.,v6:d1c5c296be414e8e91ff035bd95df479,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537872,CST-E has determined that this component is not generally safe to use.,v6:13041c3d3ad84f3ca89a782bd27b9769,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537870,CST-E has determined that this component is not generally safe to use.,v6:5d63c94aee5b4eae92ec6e692ab1d221,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537869,CST-E has determined that this component is not generally safe to use.,v6:4db79ee5699c490794a6ea498b65a96b,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537868,CST-E has determined that this component is not generally safe to use.,v6:53a3d3f34d5d4b879548874ffb9361f4,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537867,CST-E has determined that this component is not generally safe to use.,v6:4ff252ececb440dc9f3e51207927bab9,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537857,CST-E has determined that this component is not generally safe to use.,v6:8f585175376e4a61904e5d272eff2b1b,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537917,CST-E has determined that this component is not generally safe to use.,v6:9748e9a6625143cb8214e1e8458a6374,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537914,CST-E has determined that this component is not generally safe to use.,v6:cee86a40bbb040ebac99f36e6e888185,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537913,CST-E has determined that this component is not generally safe to use.,v6:4abfcbf86d8b486ca0713484da816efe,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537911,CST-E has determined that this component is not generally safe to use.,v6:cc2bf1f422ef4c2e91a0dddf391f3c27,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537912,CST-E has determined that this component is not generally safe to use.,v6:7dddaeb22ab146a78ec3c347dec723a6,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537909,CST-E has determined that this component is not generally safe to use.,v6:8f4646b6ef2945d79e6fc804fb02cc3d,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537908,CST-E has determined that this component is not generally safe to use.,v6:5a7546c3ea3244e4b0edbbe422cec01f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537905,CST-E has determined that this component is not generally safe to use.,v6:49867188fa7243608c9225749c8c2b9f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537900,CST-E has determined that this component is not generally safe to use.,v6:8cad6c9fb91841fda8365c5d1b8e2103,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537906,CST-E has determined that this component is not generally safe to use.,v6:5c8e2507c5db41b495aa14ed143ecef0,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537907,CST-E has determined that this component is not generally safe to use.,v6:624bc20651cc4fb6aa7bcaaf114e0442,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537903,CST-E has determined that this component is not generally safe to use.,v6:9795e28b10a5456386d857347aa400d4,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537904,CST-E has determined that this component is not generally safe to use.,v6:6025ae6f272c483d9c2a79c4976c4682,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537899,CST-E has determined that this component is not generally safe to use.,v6:4910cbe3c332498287498deb9fd3b083,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537898,CST-E has determined that this component is not generally safe to use.,v6:68d39f7f93be4fb489c398d12fd46440,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537901,CST-E has determined that this component is not generally safe to use.,v6:baf32c1290c546cf9ddde512e0d5fc57,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537902,CST-E has determined that this component is not generally safe to use.,v6:58b9c877a4444be391f9b30dadce074c,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537921,CST-E has determined that this component is not generally safe to use.,v6:3c16c00f23ed4375bdf62373e1f8e20f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537919,CST-E has determined that this component is not generally safe to use.,v6:2be3242a90b9446c8474cd4dcc45d1c5,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537920,CST-E has determined that this component is not generally safe to use.,v6:55322cb4656b49c4964adb4a8505601f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537918,CST-E has determined that this component is not generally safe to use.,v6:71a19b83922b44ef859461a87d0b71cf,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537923,CST-E has determined that this component is not generally safe to use.,v6:28fe5e726b854a269aecaa06a1f40392,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537915,CST-E has determined that this component is not generally safe to use.,v6:5d81c79e517d486ba39eee0691bceaac,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537910,CST-E has determined that this component is not generally safe to use.,v6:f3c75e5f1e2440c393cfcc8e9a0d0dfb,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537922,CST-E has determined that this component is not generally safe to use.,v6:b901bd56cf7a4ee1a815bec4cf11d15c,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537924,CST-E has determined that this component is not generally safe to use.,v6:8eff655bec0e4fb49a3a0cdfcc3f01db,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537967,CST-E has determined that this component is not generally safe to use.,v6:40590bba48c043ab80b656aaa7a3353f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537968,CST-E has determined that this component is not generally safe to use.,v6:0248a98365d5433986cd4df2d2100b88,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537969,CST-E has determined that this component is not generally safe to use.,v6:555a7d52e05341a08796f7376bd67004,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537970,CST-E has determined that this component is not generally safe to use.,v6:68e691b8d7894616b03ff69e13a16e5f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537971,CST-E has determined that this component is not generally safe to use.,v6:cea40a571e0b4e98adfe6c1c87d4170e,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537972,CST-E has determined that this component is not generally safe to use.,v6:937dd721741f4c97b0fff55008b4d9fe,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537961,CST-E has determined that this component is not generally safe to use.,v6:418537c8281c4283a79dc21ffeeb3349,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537962,CST-E has determined that this component is not generally safe to use.,v6:8dc59af6b0a849ed9161d2c1efd4fdda,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537963,CST-E has determined that this component is not generally safe to use.,v6:c857a502e3e443168d3f6833d5bfa31b,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537964,CST-E has determined that this component is not generally safe to use.,v6:660c9d34d06445a8b9bd0da089103d32,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537965,CST-E has determined that this component is not generally safe to use.,v6:740578b43e194552b6482aae947cc422,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537966,CST-E has determined that this component is not generally safe to use.,v6:50ef5cbdf8d943548a20c28c0e6a06de,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537957,CST-E has determined that this component is not generally safe to use.,v6:c6f08ee355c74733baaf6a55a061dc9b,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537958,CST-E has determined that this component is not generally safe to use.,v6:dcd38f5a93494c278970f0fd25f3b6df,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537959,CST-E has determined that this component is not generally safe to use.,v6:c9512c08d72f44f5a42242e789697bad,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537960,CST-E has determined that this component is not generally safe to use.,v6:d6c545c9d5b440bd9e842356b5f55fcd,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537956,CST-E has determined that this component is not generally safe to use.,v6:280512577f43423c8ecf0e978246f28a,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537954,CST-E has determined that this component is not generally safe to use.,v6:b78d00088579488380bb9b975edab95f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537955,CST-E has determined that this component is not generally safe to use.,v6:1c844284644846ca9687da0c59704576,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537946,CST-E has determined that this component is not generally safe to use.,v6:42a8dd0d7de34981b1e6c9cb277eee2a,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537947,CST-E has determined that this component is not generally safe to use.,v6:dd1858200c8b459491c258d0d2b33ca0,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537948,CST-E has determined that this component is not generally safe to use.,v6:e773c95b01dd45108348499620517f64,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537949,CST-E has determined that this component is not generally safe to use.,v6:50e17ea241ba4016be43b3b989d99397,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537950,CST-E has determined that this component is not generally safe to use.,v6:16f170aff2c043739a0957d7d55715eb,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537951,CST-E has determined that this component is not generally safe to use.,v6:eae651b166194e25b63f35a33e01ff3d,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537952,CST-E has determined that this component is not generally safe to use.,v6:2490013fdd994a0da02f3ed7fca26385,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537953,CST-E has determined that this component is not generally safe to use.,v6:2c6b5dadaf7f4dc2b6f82fd6f61e9a59,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537942,CST-E has determined that this component is not generally safe to use.,v6:340f4edfe9344050ab97e136dc73b1fd,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537943,CST-E has determined that this component is not generally safe to use.,v6:117fa65096cd4a798df47e4f0f54006f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537944,CST-E has determined that this component is not generally safe to use.,v6:765a0562b53549ddab8e2e4139c6af2f,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537945,CST-E has determined that this component is not generally safe to use.,v6:bba5c5ece2ef4a9885910b8c539ec29a,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537939,CST-E has determined that this component is not generally safe to use.,v6:3628b5ab718b4e63b3cd9397c7096baa,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537940,CST-E has determined that this component is not generally safe to use.,v6:276e2f6aa099434983077f9eb5ba0a60,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537941,CST-E has determined that this component is not generally safe to use.,v6:4dffe5776ca049fc81038b47976709b0,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537926,CST-E has determined that this component is not generally safe to use.,v6:6080927a0c6c4277848ad433707bcc49,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
10,1814,2846,5537927,CST-E has determined that this component is not generally safe to use.,v6:7e955dcb67e540d6831a1a757dd17e18,3,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmds-dataaccessclient%2Freview-1.md""}}"
