partitionid,dataspaceid,repositoryid,alertid,title,alertkey,severity,component_type,sources
4,11,269,62101,CVE-2016-6796,v2:40e02ba9-3277-44e0-9b48-d12ec696928e,1,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2016-6796""}}"
4,11,269,75660,CVE-2021-37686,v6:492c0ee819e24bfa9a5ef46ea958d1e6,0,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-37686""}}"
4,11,269,76748,CVE-2021-41225,v6:38ceef5e09ad4025b90c89f47f4d1062,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-7r94-xv9v-63jw""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41225""}}"
4,11,269,76741,CVE-2021-41212,v6:0cb02e998d844dc3a0b1b008d9bdb694,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-fr77-rrx3-cp7g""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41212""}}"
4,11,269,80606,CVE-2022-21733,v6:36c9c9a214b04358b348c0c2495b312a,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-98j8-c9q4-r38g""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21733""}}"
4,11,269,76754,CVE-2021-41221,v6:ac79b2ca4c1c4d4a9c13ef22d640bbfa,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-cqv6-3phm-hcwx""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41221""}}"
4,11,269,81270,GHSA-wcv5-vrvr-3rx2,v6:bc551d3b3c7a49808eb589dcbd568ea4,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-prcg-wp5q-rv7p""}}"
4,11,269,81269,WS-2022-0072,v6:a00557e6a5cd44aa83aa1c7905197606,2,8,"{""WhiteSource"":{""Url"":""https://github.com/tensorflow/tensorflow/commit/61bf91e768173b001d56923600b40d9a95a04ad5""}}"
4,11,269,76757,CVE-2021-41207,v6:5526c5a2fd5749538ccaf2c9cd89dafc,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-7v94-64hj-m82h""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41207""}}"
4,11,269,80742,CVE-2022-21725,v6:b40803be46ba401cb6e09c78f4fd094b,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-v3f7-j968-4h5f""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21725""}}"
4,11,269,76749,CVE-2021-41203,v6:1ec7ad8734c1471686a79f5a15d8cde9,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-7pxj-m4jf-r6h2""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41203""}}"
4,11,269,76759,CVE-2021-41227,v6:b373b240667844f092598bf8ee86899e,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-j8c8-67vp-6mx7""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41227""}}"
4,11,269,76961,CVE-2021-41228,v6:a181431deff54688bb7702bbeabbd719,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-3rcw-9p9x-582v""}}"
4,11,269,76750,CVE-2021-41215,v6:17082b62740945fb9ffb94b5a102069b,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-x3v8-c8qx-3j3r""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41215""}}"
4,11,269,76527,CVE-2021-41211,v6:9e73af8eea344fbb9e338c4e5154e440,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-cvgx-3v3q-m36c""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41211""}}"
4,11,269,76736,CVE-2021-41216,v6:bd1018706c34419ebbd5a73fe630dbe0,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-3ff2-r28g-w7h9""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41216""}}"
4,11,269,82267,CVE-2022-23560,v6:fad8054a85c0427d90df6ddf16748a46,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-4hvf-hxvg-f67v""}}"
4,11,269,76734,CVE-2021-41218,v6:149a2b7542f7485abb69a9895a0d83a6,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-9crf-c6qr-r273""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41218""}}"
4,11,269,80739,CVE-2022-21734,v6:a4117661709f43d6a9e22ff31e012931,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-gcvh-66ff-4mwm""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21734""}}"
4,11,269,80744,CVE-2022-21741,v6:e8b6be87d82c44e688a11632dec5e94d,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-428x-9xc2-m8mj""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21741""}}"
4,11,269,81023,CVE-2022-23593,v6:546661793b124340931fb8f28ae40868,1,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23593""}}"
4,11,269,76743,CVE-2021-41202,v6:72ad0a6309054115aa8602b81e919024,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-xrqm-fpgr-6hhx""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41202""}}"
4,11,269,80732,CVE-2022-21736,v6:168328c913674f0490df6f5d00abe583,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-pfjj-m3jj-9jc9""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21736""}}"
4,11,269,80740,CVE-2022-23567,v6:a5e886930f7f4a6a9c57cd9f683d00c1,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-rrx2-r989-2c43""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23567""}}"
4,11,269,80731,CVE-2022-21731,v6:1141a7f2da3d42a0a02bfd8e7bbd23a0,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-m4hf-j54p-p353""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21731""}}"
4,11,269,76762,CVE-2021-41196,v6:645c578f08e04f44aa338692514fd6a4,0,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41196""}}"
4,11,269,76737,CVE-2021-41206,v6:2ee8d299664e42f6a9fbca91f2d465a9,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-pgcq-h79j-2f69""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41206""}}"
4,11,269,76745,CVE-2021-41222,v6:61da0f0c8e1e4859b365cc7a6d74a091,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-cpf4-wx82-gxp6""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41222""}}"
4,11,269,76760,CVE-2021-41217,v6:7c989c15246648e4a13c4381cb6b61e7,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-5crj-c72x-m7gq""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41217""}}"
4,11,269,86620,GHSA-mw6j-hh29-h379,v6:c31b97c176ac4bdcbe6a3216aa0c36f0,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-mw6j-hh29-h379""}}"
4,11,269,76962,CVE-2021-41199,v6:be926a91fe054aff89a3c6e4f78d7c0a,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-5hx2-qx8j-qjqm""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41199""}}"
4,11,269,76755,CVE-2021-41195,v6:9ff998957fbf424d81cc10f1f4ffea2d,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-cq76-mxrc-vchh""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41195""}}"
4,11,269,76752,CVE-2021-41201,v6:2f18be8731bc43cd988aff3013262f44,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-j86v-p27c-73fm""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41201""}}"
4,11,269,81021,CVE-2022-23590,v6:4169a727321d47d8816d55716caf9c5f,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-pqrv-8r2f-7278""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23590""}}"
4,11,269,81267,WS-2022-0071,v6:070e7e17cc6949799c6c0ec52ead2255,1,8,"{""WhiteSource"":{""Url"":""https://github.com/tensorflow/tensorflow/commit/be7b286d40bc68cb0b56f702186cc4837d508058""}}"
4,11,269,76744,CVE-2021-41210,v6:6192d0b00297400b8e72993e84cfd14b,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-m342-ff57-4jcc""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41210""}}"
4,11,269,76963,CVE-2021-41205,v6:f9f36be5de164fc4aba818f16a53cd86,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-49rx-x2rw-pc6f""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41205""}}"
4,11,269,76738,CVE-2021-41214,v6:03baffdd2760486796a15683fe81dbb2,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-vwhq-49r4-gj9v""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41214""}}"
4,11,269,76753,CVE-2021-41213,v6:974ba023c35641b3ad5135d6e4427336,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-h67m-xg8f-fxcf""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41213""}}"
4,11,269,77168,CVE-2021-41205,v6:397cd657aa244b71ae04cdbb876e95b1,0,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41205""}}"
4,11,269,80741,CVE-2022-23569,v6:aad2e1d817b4438c9dfb6f6ff9345a1d,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-qj5r-f9mv-rffh""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23569""}}"
4,11,269,80745,CVE-2022-21727,v6:ecd0806812824fd6af29d8d343b97482,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-c6fh-56w7-fvjw""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21727""}}"
4,11,269,76528,CVE-2021-41220,v6:3fec8edea7ab4491aecd65c1b945e81c,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-gpfh-jvf9-7wg5""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41220""}}"
4,11,269,80746,CVE-2022-21728,v6:fb73b93171014a9a8ea37f38472b541f,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-6gmv-pjp9-p8w8""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21728""}}"
4,11,269,76758,CVE-2021-41219,v6:f2df377b6a784ccf8424879b61efa3af,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-4f99-p9c2-3j8x""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41219""}}"
4,11,269,80734,CVE-2022-21726,v6:39baa2ddd683471fa361b25e88a5249f,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-23hm-7w47-xw72""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21726""}}"
4,11,269,80738,CVE-2022-21739,v6:9c2f02fa89514421b7d993249d445ab7,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-3mw4-6rj6-74g5""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21739""}}"
4,11,269,80747,CVE-2022-21729,v6:80c03d3fbf104a99ab9027a2a6fd3c6c,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-34f9-hjfq-rr8j""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21729""}}"
4,11,269,76732,CVE-2021-41198,v6:537ab7f29d5046a5ac7ee9ba259fa339,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-2p25-55c9-h58q""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41198""}}"
4,11,269,62110,CVE-2021-21290,v6:f3f0e09ffb1049e7be364cc972b22e87,0,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-21290""}}"
4,11,269,61049,CVE-2020-36327,v6:740d36b06f0e4d8e977db2882305d0c5,2,6,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-36327""}}"
4,11,269,86880,CVE-2022-32511,v6:6a30320b46414d35b4a9216820a8a667,1,6,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-32511""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-32511""}}"
4,11,269,86218,GHSA-cgx6-hpwq-fhv5,v6:a0d4daad2e8d4b98ae7ba3b868195b2f,2,6,"{""GitHubAdvisories"":{""Url"":""https://github.com/sparklemotion/nokogiri/security/advisories/GHSA-cgx6-hpwq-fhv5""}}"
4,11,269,62197,CVE-2014-3643,v6:2898b60a25e94f3fa31ce4184375d294,1,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2014-3643""}}"
4,11,269,66448,CVE-2020-35907,v6:57469e13cb2c4647a53a027c8a1a53bd,0,7,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-35907""}}"
4,11,269,66447,CVE-2020-35908,v6:315e89fa5a2042f08dc1671e845bcbd2,0,7,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-35908""}}"
4,11,269,66445,CVE-2020-35913,v6:c19300f8261e46a38b13474b20373e97,0,7,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-35913""}}"
4,11,269,66440,CVE-2020-35914,v6:306b268c5b9f497ea46769200564e297,0,7,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-35914""}}"
4,11,269,66442,CVE-2020-35911,v6:384b35e123fb477994f54d19001138c1,0,7,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-35911""}}"
4,11,269,66443,CVE-2020-35912,v6:4db1de22f6f6479db63f60fab3a0ec95,0,7,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-35912""}}"
4,11,269,66441,CVE-2020-35910,v6:369be34e0252450ba248668b6913210b,0,7,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-35910""}}"
4,11,269,77621,CVE-2019-20444,v6:9d03736b60754ba5b0145ddd6e78c34c,1,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-20444""}}"
4,11,269,79038,CVE-2020-13936,v6:f1df5f3f7e124bf8bf169434206c129c,3,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-13936""}}"
4,11,269,62108,CVE-2021-28163,v6:49be455cea974c9da0c777d11cb4c1c6,0,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/eclipse/jetty.project/security/advisories/GHSA-j6qj-j888-vvgq""}}"
4,11,269,74745,CVE-2021-28169,v6:bedea6d2f1364d55b53645b97699947e,1,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/eclipse/jetty.project/security/advisories/GHSA-gwcr-j4wh-j3cq""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-28169""}}"
4,11,269,62146,CVE-2016-3956,v2:f2fc6890-4f24-490d-8584-337344762663,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2016-3956""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2016-3956""}}"
4,11,269,62270,GHSA-2m96-9w4j-wgv7,v6:6697ed60af174e208224c06c0de436a4,2,2,"{""GitHubAdvisories"":{""Url"":""https://www.npmjs.com/advisories/1067""}}"
4,11,269,62233,CVE-2015-8860,v2:47da6162-d5fa-40ae-9eff-e82ab24149d9,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2015-8860""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2015-8860""}}"
4,11,269,62064,CVE-2017-16026,v2:fff06527-9f4b-4bf4-9e36-a70e9908df6b,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2017-16026""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-16026""}}"
4,11,269,62231,CVE-2017-16113,v2:341e05f3-19e4-4fa2-9811-9bd3f5f2f4de,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2017-16113""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-16113""}}"
4,11,269,62199,WS-2017-0266,v2:8f74d219-7608-43b0-b6a1-4fbf33bfb72d,0,2,"{""WhiteSource"":{""Url"":""https://github.com/joyent/node-http-signature/commit/78ab1da232f31f695f5c362d863593a143aa8b56""}}"
4,11,269,62117,CVE-2015-8861,v2:bc21a317-4726-4b0e-8e49-2ce41bb25a2a,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2015-8861""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2015-8861""}}"
4,11,269,66411,CVE-2019-15608,v6:101d8760df564510ba923b5a7a096214,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-15608""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-15608""}}"
4,11,269,66408,CVE-2019-5448,v2:527bd0ec-dda4-4432-8fe3-907e6035b3d2,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-5448""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-5448""}}"
4,11,269,81258,CVE-2020-8131,v6:bde06a5ed82a4798a61d9c3ecc07d5b0,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-8131""}}"
4,11,269,66409,CVE-2019-10773,v6:215407936f464f79bafd7befe3e38265,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-10773""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-10773""}}"
4,11,269,62169,GHSA-5cp4-xmrw-59wf,v6:33817b29b8414f59996d7786758ed2b6,1,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/google/security-research/security/advisories/GHSA-5cp4-xmrw-59wf""}}"
4,11,269,62168,CVE-2020-7676,v6:6d46a43c60ca43e3a2f8643624216dd6,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-7676""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-7676""}}"
4,11,269,62167,CVE-2019-10768,v6:5d595297c50949149ce063a19650a2e9,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-10768""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-10768""}}"
4,11,269,68908,CVE-2021-26540,v6:260a40f2820f460cb68b1ea5ec7f6fcf,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-26540""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-26540""}}"
4,11,269,68909,CVE-2021-26539,v6:a912c6bd29464901b5e98aa78594c736,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-26539""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-26539""}}"
4,11,269,68882,GHSA-c3m8-x3cg-qm2c,v6:23b2c0756e9c4cbaae2a5edbb769fe9c,1,2,"{""GitHubAdvisories"":{""Url"":""https://www.npmjs.com/advisories/1176""}}"
4,11,269,68881,WS-2019-0289,v2:fdc108d5-58db-4a68-adff-19f1e06948e4,1,2,"{""WhiteSource"":{""Url"":""https://github.com/helmetjs/csp/compare/v2.9.0...v2.9.1""}}"
4,11,269,74779,CVE-2021-23400,v6:244e5a6281d440c8973be7ce21760135,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-23400""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-23400""}}"
4,11,269,62297,WS-2018-0124,v2:519a230c-7914-49be-aa9a-aa8224758885,1,3,"{""WhiteSource"":{""Url"":""https://issues.jboss.org/browse/JBEAP-6316""}}"
4,11,269,62298,WS-2018-0125,v2:120a0cfb-9e4f-4008-b498-f2251c66251b,1,3,"{""WhiteSource"":{""Url"":""https://github.com/FasterXML/jackson-core/issues/315""}}"
4,11,269,62102,CVE-2012-5783,v2:47ace184-98b3-4772-8bdb-d357a9968125,1,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2012-5783""}}"
4,11,269,74746,CVE-2020-1920,v6:c5ab8e120a2a4a60b3f2e385a9bab495,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-1920""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-1920""}}"
4,11,269,84150,CVE-2022-26260,v6:020e2eff9c904a93a813519d7d460475,3,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-26260""}}"
4,11,269,78645,CVE-2021-3842,v6:55289257ade744fb91cea8b5ce3c33f5,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-3842""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-3842""}}"
4,11,269,78201,CVE-2021-43854,v6:b436e3fec24546819d1ffabe6ace025a,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/nltk/nltk/security/advisories/GHSA-f8m6-h2c7-8h9x""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-43854""}}"
4,11,269,62086,CVE-2019-0231,v2:608ebda6-0171-4df2-aec8-6435f9d24f1b,1,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-0231""}}"
4,11,269,76357,CVE-2021-41973,v6:88a1e3ea66ea48ab9f42d122149f1bb9,1,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-41973""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41973""}}"
4,11,269,86618,CVE-2021-34429,v6:a91eba8f6fd6485b8a8651c72f4e0026,1,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-34429""}}"
4,11,269,73254,CVE-2021-3828,v6:eb8433f9ca1e41c0b2ca5208f4f7b683,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-3828""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-3828""}}"
4,11,269,62074,CVE-2017-15713,v6:4ea6baed9d7f4da2891dab1d21cb0a44,1,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-15713""}}"
4,11,269,62076,CVE-2013-2192,v6:e18de5a2eced4060a839b8199c64f06a,0,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2013-2192""}}"
4,11,269,62077,CVE-2018-8009,v2:665a05b1-b4a1-4ec1-a3a6-5684e9482029,1,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-8009""}}"
4,11,269,62075,CVE-2018-8029,v6:3c509d6d5f68474f93a0b4cec884dcb9,3,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-8029""}}"
