PartitionId,DataspaceId,RepositoryId,AlertId,Description,Title,AlertKey,Severity,ComponentType,Sources,DiscoveryDate
3,1792,137304,1897522,"An issue was discovered in Django 2.1 before 2.1.2, in which unprivileged users can read the password hashes of arbitrary accounts. The read-only password widget used by the Django Admin to display an obfuscated password hash was bypassed if a user has only the ""view"" permission (new in Django 2.1), resulting in display of the entire password hash to those users. This may result in a vulnerability for sites with legacy user accounts using insecure hashes.",CVE-2018-16984,v2:b9a05b0c-d276-4ca1-9046-dda06b6e5fcd,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-16984""}}",2019-10-16 04:46:22.5741635
3,1792,137304,1897519,django.middleware.common.CommonMiddleware in Django 1.11.x before 1.11.15 and 2.0.x before 2.0.8 has an Open Redirect.,CVE-2018-14574,v2:9d0db03e-8e3a-410e-85c3-6d4a8a058b19,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-14574""}}",2019-10-16 04:46:22.5585334
3,1792,137304,4952470,"In Django 2.2 before 2.2.20, 3.0 before 3.0.14, and 3.1 before 3.1.8, MultiPartParser allowed directory traversal via uploaded files with suitably crafted file names. Built-in upload handlers were not affected by this vulnerability.",CVE-2021-28658,v6:eb57d09628044c3d85bb038af73fc067,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-28658""}}",2021-05-18 05:29:37.1848705
3,1792,137304,6037915,"Babel.Locale in Babel before 2.9.1 allows attackers to load arbitrary locale .dat files (containing serialized Python objects) via directory traversal, leading to code execution.",CVE-2021-42771,v6:ceb67414a06947edb051d2b918e3e770,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-42771""}}",2021-10-22 06:34:21.4125867
3,1792,137304,7676526,"TensorFlow is an open source platform for machine learning. When `TensorListFromTensor` receives an `element_shape` of a rank greater than one, it gives a `CHECK` fail that can trigger a denial of service attack. We have patched the issue in GitHub commit 3db59a042a38f4338aa207922fa2f476e000a6ee. The fix will be included in TensorFlow 2.10.0. We will also cherrypick this commit on TensorFlow 2.9.1, TensorFlow 2.8.1, and TensorFlow 2.7.2, as these are also affected and still in supported range. There are no known workarounds for this issue.",CVE-2022-35992,v6:6c2a9aa743a243b1bf3849b67f0f38c4,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-35992""}}",2022-09-19 07:13:08.8456995
3,1792,137304,7679946,"TensorFlow is an open source platform for machine learning. The implementation of tf.reshape op in TensorFlow is vulnerable to a denial of service via CHECK-failure (assertion failure) caused by overflowing the number of elements in a tensor. This issue has been patched in GitHub commit 61f0f9b94df8c0411f0ad0ecc2fec2d3f3c33555. The fix will be included in TensorFlow 2.10.0. We will also cherrypick this commit on TensorFlow 2.9.1, TensorFlow 2.8.1, and TensorFlow 2.7.2, as these are also affected and still in supported range. There are no known workarounds for this issue.",CVE-2022-35934,v6:9c20ae1bb2424c86a1177025781da12f,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-35934""}}",2022-09-20 06:43:06.2704642
3,1792,137304,6742825,"A flaw was found in python-pillow. The vulnerability occurs due to the not validated remove operation, leading to Improper input validation. This flaw allows an attacker to externally-influenced input commands that modify or remove the intended command.",CVE-2022-24303,v6:e405b13cde654c74a258f30e3a0b2546,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-24303""}}",2022-03-15 05:58:50.7155304
3,1792,192072,6671197,libjpeg 9c has a large loop because read_pixel in rdtarga.c mishandles EOF.,CVE-2018-11813,v6:40bd21aaf68840c89fd03770a3fe6a48,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-11813""}}",2022-02-24 05:50:02.9312605
3,1792,192072,6671193,"libjpeg-turbo before 2.1.0 is vulnerable to heap-buffer-overflow in get_word_rgb_row, related to rdppm.c. ",WS-2021-0185,v6:f3a079e2db6c4b1c81dfcefef412afe3,1,9,"{""WhiteSource"":{""Url"":""https://github.com/libjpeg-turbo/libjpeg-turbo/commit/f35fd27ec641c42d6b115bfa595e483ec58188d2""}}",2022-02-24 05:50:02.9312605
3,1792,199447,7608279,"A use-after-free vulnerability exists in the NMR::COpcPackageReader::releaseZIP() functionality of 3MF Consortium lib3mf 2.0.0. A specially crafted 3MF file can lead to code execution. An attacker can provide a malicious file to trigger this vulnerability.  Mend Note: After conducting further research, Mend has determined that all versions of lib3mf up to version v2.0.0-beta are vulnerable to CVE-2021-21772.",CVE-2021-21772,v6:29f064febe1b4d9aaff7a002317282d1,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-21772""}}",2022-09-14 06:40:51.6731418
3,1792,203691,8135162,A heap-based buffer overflow was found in libwebp in versions before 1.0.1 in GetLE24().,CVE-2018-25012,v6:712a7ea36f114b9bb5dca4666ebbc928,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-25012""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135164,A flaw was found in libwebp in versions before 1.0.1. An out-of-bounds read was found in function ChunkVerifyAndAssign. The highest threat from this vulnerability is to data confidentiality and to the service availability.,CVE-2020-36330,v6:9a20fdb485d34375b2232c9e19d731d5,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-36330""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135165,A heap-based buffer overflow was found in libwebp in versions before 1.0.1 in GetLE16().,CVE-2018-25009,v6:bdc0484a19c744a19e718fb4b6d31f3d,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-25009""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135188,OpenCV (Open Source Computer Vision Library) 3.3 has an out-of-bounds write error in the function FillColorRow1 in utils.cpp when reading an image file by using cv::imread. NOTE: this vulnerability exists because of an incomplete fix for CVE-2017-12597.,CVE-2017-14136,v6:67112ab19dc54810924d93ef31c85e22,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-14136""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135146,"OpenCV (Open Source Computer Vision Library) through 3.3 has a buffer overflow in the cv::BmpDecoder::readData function in modules/imgcodecs/src/grfmt_bmp.cpp when reading an image file by using cv::imread, as demonstrated by the 4-buf-overflow-readData-memcpy test case.",CVE-2017-12601,v6:7170b863213c4cebb7be31257bcce7e4,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-12601""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135190,"OpenCV (Open Source Computer Vision Library) through 3.3 has an out-of-bounds read error in the cv::RBaseStream::readBlock function in modules/imgcodecs/src/bitstrm.cpp when reading an image file by using cv::imread, as demonstrated by the 8-opencv-invalid-read-fread test case.",CVE-2017-12598,v6:0166024a9b454d2ea47409bfbf5c3199,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-12598""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135191,"OpenCV (Open Source Computer Vision Library) through 3.3 has a denial of service (memory consumption) issue, as demonstrated by the 10-opencv-dos-memory-exhaust test case.",CVE-2017-12602,v6:01fc4a32235f462e84e20d19f91f99fb,2,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-12602""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135192,"OpenCV (Open Source Computer Vision Library) through 3.3 has a denial of service (CPU consumption) issue, as demonstrated by the 11-opencv-dos-cpu-exhaust test case.",CVE-2017-12600,v6:11c2ed3efe8247c7ad11ed9ed141566e,2,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-12600""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135193,OpenCV (Open Source Computer Vision Library) through 3.3 has an out-of-bounds write error in the function FillColorRow4 in utils.cpp when reading an image file by using cv::imread.,CVE-2017-12606,v6:203996ae7b5848699531f29467311bbf,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-12606""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135194,OpenCV (Open Source Computer Vision Library) through 3.3 has an out-of-bounds read error in the function icvCvt_BGRA2BGR_8u_C4C3R when reading an image file by using cv::imread.,CVE-2017-12599,v6:996fe8fa21d94df2b17da56ab6ad6f51,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-12599""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135195,OpenCV (Open Source Computer Vision Library) through 3.3 has an out-of-bounds write error in the FillColorRow8 function in utils.cpp when reading an image file by using cv::imread.,CVE-2017-12605,v6:bc37292153c7449a8726db071c53a479,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-12605""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135196,OpenCV (Open Source Computer Vision Library) through 3.3 has an out-of-bounds write error in the FillUniColor function in utils.cpp when reading an image file by using cv::imread.,CVE-2017-12604,v6:fa975e2a174f4633b414e8a8967872d5,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-12604""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135153,"In opencv/modules/imgcodecs/src/grfmt_pxm.cpp, function ReadNumber did not checkout the input length, which lead to integer overflow. If the image is from remote, may lead to remote code execution or denial of service. This affects Opencv 3.3 and earlier.",CVE-2017-12864,v6:ad5f3cf33b8a446c99d4521714c4c77f,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-12864""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135154,"In opencv/modules/imgcodecs/src/grfmt_pxm.cpp, function PxMDecoder::readData has an integer overflow when calculate src_pitch. If the image is from remote, may lead to remote code execution or denial of service. This affects Opencv 3.3 and earlier.",CVE-2017-12863,v6:b7c7768cd7854c37a13da79d652dc316,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-12863""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135156,"In modules/imgcodecs/src/grfmt_pxm.cpp, the length of buffer AutoBuffer _src is small than expected, which will cause copy buffer overflow later. If the image is from remote, may lead to remote code execution or denial of service. This affects Opencv 3.3 and earlier.",CVE-2017-12862,v6:efd17b0f911d415c963b74b59464977b,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-12862""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135172,"OpenCV (Open Source Computer Vision Library) through 3.3 has an invalid write in the cv::RLByteStream::getBytes function in modules/imgcodecs/src/bitstrm.cpp when reading an image file by using cv::imread, as demonstrated by the 2-opencv-heapoverflow-fseek test case.",CVE-2017-12603,v6:7bd78c3e71b44057b522b330ed6c6d9f,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-12603""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135179,A heap-based buffer overflow was found in libwebp in versions before 1.0.1 in PutLE16().,CVE-2018-25011,v6:7a5999755aae4e06bf9dcfc33a466834,2,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-25011""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135184,"The default configuration for bccache.FileSystemBytecodeCache in Jinja2 before 2.7.2 does not properly create temporary files, which allows local users to gain privileges via a crafted .cache file with a name starting with __jinja2_ in /tmp.",CVE-2014-1402,v2:44a467c1-eaf7-4622-b887-826e7453d84d,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2014-1402""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135185,"FileSystemBytecodeCache in Jinja2 2.7.2 does not properly create temporary directories, which allows local users to gain privileges by pre-creating a temporary directory with a user's uid.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2014-1402.",CVE-2014-0012,v6:85d948cca7e548d1be9a5d95ee4cd661,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2014-0012""}}",2022-12-11 08:15:05.8473169
3,1792,203691,8135200,"In OpenCV 3.3.1, a heap-based buffer over-read exists in the function cv::HdrDecoder::checkSignature in modules/imgcodecs/src/grfmt_hdr.cpp.",CVE-2017-18009,v6:f5e971134c914f49af98f1cc5c9f11b2,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-18009""}}",2022-12-11 08:15:05.8473169
3,1793,97883,6821031,"### Impact  If you use [`HttpAuthMiddleware`](http://doc.scrapy.org/en/latest/topics/downloader-middleware.html#module-scrapy.downloadermiddlewares.httpauth) (i.e. the `http_user` and `http_pass` spider attributes) for HTTP authentication, all requests will expose your credentials to the request target.  This includes requests generated by Scrapy components, such as `robots.txt` requests sent by Scrapy when the `ROBOTSTXT_OBEY` setting is set to `True`, or as requests reached through redirects.  ### Patches  Upgrade to Scrapy 2.5.1 and use the new `http_auth_domain` spider attribute to control which domains are allowed to receive the configured HTTP authentication credentials.  If you are using Scrapy 1.8 or a lower version, and upgrading to Scrapy 2.5.1 is not an option, you may upgrade to Scrapy 1.8.1 instead.  ### Workarounds  If you cannot upgrade, set your HTTP authentication credentials on a per-request basis, using for example the [`w3lib.http.basic_auth_header`](https://w3lib.readthedocs.io/en/latest/w3lib.html#w3lib.http.basic_auth_header) function to convert your credentials into a value that you can assign to the `Authorization` header of your request, instead of defining your credentials globally using [`HttpAuthMiddleware`](http://doc.scrapy.org/en/latest/topics/downloader-middleware.html#module-scrapy.downloadermiddlewares.httpauth).  ### For more information If you have any questions or comments about this advisory: * [Open an issue](https://github.com/scrapy/scrapy/issues) * [Email us](mailto:opensource@zyte.com) ",CVE-2021-41125,v6:68597975bf6b41fd85c86501e7efab5c,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/scrapy/scrapy/security/advisories/GHSA-jwqp-28gf-p498""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41125""}}",2022-03-28 11:43:12.4630689
3,1793,97883,6821032,"### Impact  Responses from domain names whose public domain name suffix contains 1 or more periods (e.g. responses from `example.co.uk`, given its public domain name suffix is `co.uk`) are able to set cookies that are included in requests to any other domain sharing the same domain name suffix.  ### Patches  Upgrade to Scrapy 2.6.0, which restricts cookies with their domain set to any of those in the [public suffix list](https://publicsuffix.org/).  If you are using Scrapy 1.8 or a lower version, and upgrading to Scrapy 2.6.0 is not an option, you may upgrade to Scrapy 1.8.2 instead.  ### Workarounds  The only workaround for unpatched versions of Scrapy is to [disable cookies altogether](https://docs.scrapy.org/en/latest/topics/downloader-middleware.html#std-setting-COOKIES_ENABLED), or [limit target domains](https://docs.scrapy.org/en/latest/topics/spiders.html#scrapy.spiders.Spider.allowed_domains) to a subset that does not include domain names with one of the public domain suffixes affected (those with 1 or more periods).  ### References * https://publicsuffix.org/  ### For more information  If you have any questions or comments about this advisory: * [Open an issue](https://github.com/scrapy/scrapy/issues) * [Email us](mailto:opensource@zyte.com) ",GHSA-mfjm-vh54-3f96,v6:a167765827504eae9b78ce156592012b,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/scrapy/scrapy/security/advisories/GHSA-mfjm-vh54-3f96""}}",2022-03-28 11:43:12.4630689
3,1793,97883,6821033,Scrapy versions prior to 1.8.2 and prior to 2.6.0 are able to set cookies that are included in requests to any other domain sharing the same domain name suffix.,WS-2022-0091,v6:da52daba0b4e4136919279ccacee9d8e,1,8,"{""WhiteSource"":{""Url"":""https://github.com/scrapy/scrapy/commit/e865c4430e58a4faa0e0766b23830f8423d6167a""}}",2022-03-28 11:43:12.4630689
3,1793,97883,6821034,"### Impact  If you manually define cookies on a [`Request`](https://docs.scrapy.org/en/latest/topics/request-response.html#scrapy.http.Request) object, and that `Request` object gets a redirect response, the new `Request` object scheduled to follow the redirect keeps those user-defined cookies, regardless of the target domain.  ### Patches  Upgrade to Scrapy 2.6.0, which resets cookies when creating `Request` objects to follow redirects¹, and drops the ``Cookie`` header if manually-defined if the redirect target URL domain name does not match the source URL domain name².  If you are using Scrapy 1.8 or a lower version, and upgrading to Scrapy 2.6.0 is not an option, you may upgrade to Scrapy 1.8.2 instead.  ¹ At that point the original, user-set cookies have been processed by the cookie middleware into the global or request-specific cookiejar, with their domain restricted to the domain of the original URL, so when the cookie middleware processes the new (redirect) request it will incorporate those cookies into the new request as long as the domain of the new request matches the domain of the original request.  ² This prevents cookie leaks to unintended domains even if the cookies middleware is not used.  ### Workarounds  If you cannot upgrade, set your cookies using a list of dictionaries instead of a single dictionary, as described in the [`Request` documentation](https://docs.scrapy.org/en/latest/topics/request-response.html#scrapy.http.Request), and set the right domain for each cookie.  Alternatively, you can [disable cookies altogether](https://docs.scrapy.org/en/latest/topics/downloader-middleware.html#std-setting-COOKIES_ENABLED), or [limit target domains](https://docs.scrapy.org/en/latest/topics/spiders.html#scrapy.spiders.Spider.allowed_domains) to domains that you trust with all your user-set cookies.  ### References * Originally reported at [huntr.dev](https://huntr.dev/bounties/3da527b1-2348-4f69-9e88-2e11a96ac585/)  ### For more information  If you have any questions or comments about this advisory: ",CVE-2022-0577,v6:e28095a6f94347f78373e05bbd69fda9,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/scrapy/scrapy/security/advisories/GHSA-cjvr-mfj7-j4j8""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-0577""}}",2022-03-28 11:43:12.4630689
3,1793,97883,7526737,"### Impact  When the [built-in HTTP proxy downloader middleware](https://docs.scrapy.org/en/2.6/topics/downloader-middleware.html#module-scrapy.downloadermiddlewares.httpproxy) processes a request with `proxy` metadata, and that `proxy` metadata includes proxy credentials, the built-in HTTP proxy downloader middleware sets the `Proxy-Authentication` header, but only if that header is not already set.  There are third-party proxy-rotation downloader middlewares that set different `proxy` metadata every time they process a request.  Because of request retries and redirects, the same request can be processed by downloader middlewares more than once, including both the built-in HTTP proxy downloader middleware and any third-party proxy-rotation downloader middleware.  These third-party proxy-rotation downloader middlewares could change the `proxy` metadata of a request to a new value, but fail to remove the `Proxy-Authentication` header from the previous value of the `proxy` metadata, causing the credentials of one proxy to be leaked to a different proxy.  If you rotate proxies from different proxy providers, and any of those proxies requires credentials, you are affected, unless you are handling proxy rotation as described under **Workarounds** below. If you use a third-party downloader middleware for proxy rotation, the same applies to that downloader middleware, and installing a patched version of Scrapy may not be enough; patching that downloader middlware may be necessary as well.  ### Patches  Upgrade to Scrapy 2.6.2.  If you are using Scrapy 1.8 or a lower version, and upgrading to Scrapy 2.6.2 is not an option, you may upgrade to Scrapy 1.8.3 instead.  ### Workarounds  If you cannot upgrade, make sure that any code that changes the value of the `proxy` request meta also removes the `Proxy-Authorization` header from the request if present.  ### For more information  If you have any questions or comments about this advisory: * [Open an issue](https://github.com/scrapy/scrapy/issues) * [Email us](mailto:opensour",GHSA-9x8m-2xpf-crp3,v6:c145f03b37c54da1804b04bf43ec1ff0,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/scrapy/scrapy/security/advisories/GHSA-9x8m-2xpf-crp3""}}",2022-07-31 21:16:48.8937335
3,1793,97883,7527411,Scrapy before v2.6.2 and v1.8.3 vulnerable to one proxy sending credentials to another,WS-2022-0181,v6:8483f10ba14a48d98afce38b035f4ffd,1,8,"{""WhiteSource"":{""Url"":""https://github.com/scrapy/scrapy/commit/af7dd16d8ded3e6cb2946603688f4f4a5212e80f""}}",2022-08-01 20:36:05.0072116
3,1793,97883,7934169,"Scrapy 1.4 allows remote attackers to cause a denial of service (memory consumption) via large files because arbitrarily many files are read into memory, which is especially problematic if the files are then individually written in a separate thread to a slow storage resource, as demonstrated by interaction between dataReceived (in core/downloader/handlers/http11.py) and S3FilesStore.",CVE-2017-14158,v6:f5c3a10b1c3d4807a753a0165cb5089e,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2017-14158""}}",2022-11-08 03:35:27.4936177
3,1793,97883,6805828,"### Impact  The Twisted SSH client and server implementation naively accepted an infinite amount of data for the  peer's SSH version identifier.  A malicious peer can trivially craft a request that uses all available memory and crash the server, resulting in denial of service. The attack is as simple as `nc -rv localhost 22 < /dev/zero`.  ### Patches  The issue was fix in GitHub commit https://github.com/twisted/twisted/commit/98387b39e9f0b21462f6abc7a1325dc370fcdeb1  A fix is available in Twisted 22.2.0.  ### Workarounds  * Limit access to the SSH server only to trusted source IP addresses. * Connect over SSH only to trusted destination IP addresses.  ### References  Reported at https://twistedmatrix.com/trac/ticket/10284 Discussions at https://github.com/twisted/twisted/security/advisories/GHSA-rv6r-3f5q-9rgx  ### For more information  Found by vin01",CVE-2022-21716,v6:b03a9fc3aa044553921878ec99aedf17,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/twisted/twisted/security/advisories/GHSA-rv6r-3f5q-9rgx""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21716""}}",2022-03-22 11:22:51.3706592
3,1793,98011,2268288,The uwsgi_expand_path function in core/utils.c in Unbit uWSGI through 2.0.15 has a stack-based buffer overflow via a large directory length.,CVE-2018-6758,v6:3979410153ab4d6b89ee383cc7f1bea5,2,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-6758""}}",2020-03-05 18:26:07.8996067
3,1793,98011,289701,"Django 1.10 before 1.10.7, 1.9 before 1.9.13, and 1.8 before 1.8.18 relies on user input in some cases to redirect the user to an ""on success"" URL. The security check for these redirects (namely ``django.utils.http.is_safe_url()``) considered some numeric URLs ""safe"" when they shouldn't be, aka an open redirect vulnerability. Also, if a developer relies on ``is_safe_url()`` to provide safe redirect targets and puts such a URL into a link, they could suffer from an XSS attack.",CVE-2017-7233,v2:bdd7259f-71d0-4380-936e-00d057441695,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2017-7233""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-7233""}}",2018-12-03 14:34:48.8194770
3,1793,98011,289702,"A maliciously crafted URL to a Django (1.10 before 1.10.7, 1.9 before 1.9.13, and 1.8 before 1.8.18) site using the ``django.views.static.serve()`` view could redirect to any other domain, aka an open redirect vulnerability.",CVE-2017-7234,v2:0885e76d-95bb-467b-9a11-0a563268426d,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2017-7234""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-7234""}}",2018-12-03 14:34:48.8194770
3,1793,98011,2268123,"In Django 1.10.x before 1.10.8 and 1.11.x before 1.11.5, HTML autoescaping was disabled in a portion of the template for the technical 500 debug page. Given the right circumstances, this allowed a cross-site scripting attack. This vulnerability shouldn't affect most production sites since you shouldn't run with ""DEBUG = True"" (which makes this page accessible) in your production settings.",CVE-2017-12794,v6:99a4842ff9494e8c8dc47c95d611b1a8,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2017-12794""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-12794""}}",2020-03-05 18:26:03.0246304
3,1793,98429,2998627,"Affected versions of `mithril`are vulnerable to prototype pollution. The function `parseQueryString` may allow a malicious user to modify the prototype of `Object`, causing the addition or modification of an existing property that will exist on all objects. A payload such as `__proto__%5BtoString%5D=123` in the query string would change the `toString()` function to `123`. ",Prototype Pollution,v2:ec45f587-fe04-4296-8cb5-f698bf96cdf4,2,2,"{""NpmAudit"":{""Url"":""https://npmjs.com/advisories/1094""}}",2020-05-16 12:19:32.3959115
3,1793,100960,8241208,"Security Review (CST-E) This package version is vulnerable to elevation-of-privileges. All users must upgrade to the latest version (3.42.1 or later). For more information see [aka.ms/vuln-093611](https://aka.ms/vuln-093611). ",CST-E has determined that this component is not generally safe to use.,v6:f1173130315f4ad5a4e8c730ce2a3c54,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.identitymodel.s2s%2Freview-1.md""}}",2023-02-08 12:23:13.3573134
3,1793,101341,8240810,"Security Review (CST-E) This package version is vulnerable to elevation-of-privileges. All users must upgrade to the latest version (3.42.1 or later). For more information see [aka.ms/vuln-093611](https://aka.ms/vuln-093611). ",CST-E has determined that this component is not generally safe to use.,v6:69c7e67ad12c492890bac0dd48adeb2d,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.identitymodel.s2s%2Freview-1.md""}}",2023-02-08 12:08:24.4034673
3,1793,149222,7170126,"Encode OSS httpx <=1.0.0.beta0 is affected by improper input validation in `httpx.URL`, `httpx.Client` and some functions using `httpx.URL.copy_with`.",CVE-2021-41945,v6:f67199b8933d4341846ba91162259fe3,3,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-41945""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41945""}}",2022-04-30 15:16:06.0178724
3,1793,161944,7766807,vim is vulnerable to Heap-based Buffer Overflow,CVE-2021-3973,v6:5854d89c95574accb1b8eafbb4462773,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3973""}}",2022-10-20 20:49:11.6551099
3,1793,161944,7766808,vim is vulnerable to Use After Free,CVE-2021-3974,v6:61da40f9eda44c4a9e44bccb88f3e027,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3974""}}",2022-10-20 20:49:11.6551099
3,1793,161944,4485657,"In Vim before 8.1.0881, users can circumvent the rvim restricted mode and execute arbitrary OS commands via scripting interfaces (e.g., Python, Ruby, or Lua).",CVE-2019-20807,v6:8b4161202cee4175a568a7320bc3c1bd,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-20807""}}",2021-03-10 04:02:39.1883791
3,1793,161944,4495206," GNU Libtasn1-4.13 libtasn1-4.13 version libtasn1-4.13, libtasn1-4.12 contains a DoS, specifically CPU usage will reach 100% when running asn1Paser against the POC due to an issue in _asn1_expand_object_id(p_tree), after a long time, the program will be killed. This attack appears to be exploitable via parsing a crafted file.",CVE-2018-1000654,v6:2276ce34349d4ebd8ebcf5de430ea470,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-1000654""}}",2021-03-11 03:44:17.8659272
