PartitionId,DataspaceId,RepositoryId,AlertId,Description,Title,AlertKey,Severity,ComponentType,Sources,DiscoveryDate
3298,249464,205715,7487755,An out of bounds read was discovered in systemd-journald in the way it parses log messages that terminate with a colon ':'. A local attacker can use this flaw to disclose process memory data.,CVE-2018-16866,v6:b1a73dd4e8fa4f63beff3ccd9344ff5b,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-16866""}}",2022-11-17 14:36:10.3585895
3298,249464,205715,7487756,"systemd-tmpfiles in systemd through 237 mishandles symlinks present in non-terminal path components, which allows local users to obtain ownership of arbitrary files via vectors involving creation of a directory and a file under that directory, and later replacing that directory with a symlink. This occurs even if the fs.protected_symlinks sysctl is turned on.",CVE-2018-6954,v6:f7af81a53d374e758ae4ecf715fa0161,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-6954""}}",2022-11-17 14:36:10.3585895
3298,249464,205715,7487748,"rbash in Bash before 4.4-beta2 did not prevent the shell user from modifying BASH_CMDS, thus allowing the user to execute any command with the permissions of the shell.",CVE-2019-9924,v6:8c98be5984924452850d6be7d879ea22,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-9924""}}",2022-11-17 14:36:10.3585895
1742,8719,949,67213,"Security Review of Bootstrap Multiple cross-site vulnerabilities affect many versions of Bootstrap.&nbsp; Upgrade to the latest stable version of Bootstrap. ",CST-E has determined that this component is not generally safe to use.,v6:99550e5542c5481186e22331cc3ff5e0,1,2,"{""TwC"":{""Url"":""https://ossum.microsoft.com/component/review?id=209""}}",2020-01-07 09:41:48.3274809
1897,142452,23947,7404078,### Impact  Arbitary javascript injection  Modify any mermaid code blocks with the following code and the code inside will execute when the component is loaded by MDXjs  ``` ` + (function () {   // Put Javascript code here   return '' }()) + ` ```  The block below shows a valid mermaid code block  ````md ```mermaid graph TD;     A-->B;     A-->C;     B-->D;     C-->D; ``` ````  The same block but with the exploit added  ````md ```mermaid ` + (function () {   alert('vulnerable')   return '' }()) + ` graph TD;     A-->B;     A-->C;     B-->D;     C-->D; ``` ````  ### Patches 1.3.0 and 2.0.0-rc2  ### Workarounds None known,CVE-2022-36036,v6:2baed1bc26914d60aa7a913cfa0301b9,0,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/sjwall/mdx-mermaid/security/advisories/GHSA-rvgm-35jw-q628""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-36036""}}",2022-10-25 03:15:18.3904512
2229,11899,1854,356761,An issue was discovered in FNET through 4.6.4. The code that initializes the DNS client interface structure does not set sufficiently random transaction IDs (they are always set to 1 in _fnet_dns_poll in fnet_dns.c). This significantly simplifies DNS cache poisoning attacks.,CVE-2020-17470,v6:26b281da71114eec880ce32d22906088,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-17470""}}",2021-03-25 01:03:09.2335334
2229,11899,1854,356762,"An issue was discovered in FNET through 4.6.4. The code for processing the hostname from an LLMNR request doesn't check for '\0' termination. Therefore, the deduced length of the hostname doesn't reflect the correct length of the actual data. This may lead to Information Disclosure in _fnet_llmnr_poll in fnet_llmnr.c during a response to a malicious request of the DNS class IN.",CVE-2020-17467,v6:7559d30d19154b65b0f2bb328ea5568c,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-17467""}}",2021-03-25 01:03:09.5147791
2845,15159,30478,460065,"There is a flaw in OpenEXR in versions before 3.0.0-beta. An attacker who can submit a crafted file to be processed by OpenEXR could cause an integer overflow, potentially leading to problems with application availability.",CVE-2021-3475,v6:1b24225864a4415181dc5a0fd7afa9f8,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3475""}}",2021-07-17 01:27:27.9788475
2229,11899,1854,356763,"An issue was discovered in FNET through 4.6.4. The code for processing the hop-by-hop header (in the IPv6 extension headers) doesn't check for a valid length of an extension header, and therefore an out-of-bounds read can occur in _fnet_ip6_ext_header_handler_options in fnet_ip6.c, leading to Denial-of-Service.",CVE-2020-17468,v6:6cc2e42ce3744199b397c2e9767cb6cb,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-17468""}}",2021-03-25 01:03:09.8272839
4381,84427,17681,356864,"** DISPUTED ** A buffer overflow vulnerability exists in the mg_get_http_header function in Cesanta Mongoose 6.18 due to a lack of bounds checking. A crafted HTTP header can exploit this bug. NOTE: a committer has stated ""this will not happen in practice.""",CVE-2020-25756,v6:5580843b7ca74a5591b47d5e949d749d,2,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-25756""}}",2021-03-25 03:48:46.8762442
4381,84427,17681,356865,An issue was discovered in Mongoose before 6.15. The parse_mqtt() function in mg_mqtt.c has a critical heap-based buffer overflow.,CVE-2019-12951,v6:686508f3313a4b17b78a6dee5298620c,2,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-12951""}}",2021-03-25 03:48:46.8762442
4381,84427,17681,356869,"In tensorflow-lite before versions 1.15.4, 2.0.3, 2.1.2, 2.2.1 and 2.3.1, to mimic Python's indexing with negative values, TFLite uses `ResolveAxis` to convert negative values to positive indices. However, the only check that the converted index is now valid is only present in debug builds. If the `DCHECK` does not trigger, then code execution moves ahead with a negative index. This, in turn, results in accessing data out of bounds which results in segfaults and/or data corruption. The issue is patched in commit 2d88f470dea2671b430884260f3626b1fe99830a, and is released in TensorFlow versions 1.15.4, 2.0.3, 2.1.2, 2.2.1, or 2.3.1.",CVE-2020-15207,v6:0af60c108d014cff8ef3c16e8baf22d5,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-15207""}}",2021-03-25 03:48:47.1731260
4381,84427,17681,356871,The mg_http_serve_file function in Cesanta Mongoose HTTP server 7.0 is vulnerable to remote OOB write attack via connection request after exhausting memory pool.,CVE-2021-26528,v6:6f5f4bdf1ba44d5d9e0f828a79a80c63,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-26528""}}",2021-03-25 03:48:47.8137585
4381,84427,17681,356872,The mg_tls_init function in Cesanta Mongoose HTTPS server 7.0 (compiled with OpenSSL support) is vulnerable to remote OOB write attack via connection request after exhausting memory pool.,CVE-2021-26530,v6:7d33b326ecd2471cb76104f109dc8ce3,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-26530""}}",2021-03-25 03:48:47.8137585
4381,84427,17681,356873,The mg_tls_init function in Cesanta Mongoose HTTPS server 7.0 and 6.7-6.18 (compiled with mbedTLS support) is vulnerable to remote OOB write attack via connection request after exhausting memory pool.,CVE-2021-26529,v6:c81f39d7d1dd41da8c54acfae3fd960c,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-26529""}}",2021-03-25 03:48:47.8137585
2572,13621,26720,7039689,Apport can be tricked into connecting to arbitrary sockets as the root user,CVE-2022-1242,v6:c3cb394d2f1444b1b5541cb9e04ada90,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-1242""}}",2022-05-26 16:53:40.7351647
2572,13621,24401,7257811,"A flaw was found in ansible-runner where the default temporary files configuration in ansible-2.0.0 are written to world R/W locations. This flaw allows an attacker to pre-create the directory, resulting in reading private information or forcing ansible-runner to write files as the legitimate user in a place they did not expect. The highest threat from this vulnerability is to confidentiality and integrity.",CVE-2021-3701,v6:9d17d2188ad2409a8ade6f7f9a83e384,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-3701""}}",2022-09-07 17:05:50.5439681
2572,13621,24401,7257812,"A race condition flaw was found in ansible-runner, where an attacker could watch for rapid creation and deletion of a temporary directory, substitute their directory at that name, and then have access to ansible-runner's private_data_dir the next time ansible-runner made use of the private_data_dir. The highest Threat out of this flaw is to integrity and confidentiality.",CVE-2021-3702,v6:faf3f7414b5d49f6b93ed0b90cf4df07,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-3702""}}",2022-09-07 17:05:50.5439681
3298,249464,205715,7487781,"libcurl versions from 7.36.0 to before 7.64.0 is vulnerable to a heap buffer out-of-bounds read. The function handling incoming NTLM type-2 messages (`lib/vauth/ntlm.c:ntlm_decode_type2_target`) does not validate incoming data correctly and is subject to an integer overflow vulnerability. Using that overflow, a malicious or broken NTLM server could trick libcurl to accept a bad length + offset combination that would lead to a buffer read out-of-bounds.",CVE-2018-16890,v6:cb7e1e3aae3743e48c339fa73db0c1dd,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-16890""}}",2022-11-17 14:36:10.3585895
3298,249464,205715,7487785,"Incorrect sanitation of the 302 redirect field in HTTP transport method of apt versions 1.4.8 and earlier can lead to content injection by a MITM attacker, potentially leading to remote code execution on the target machine.",CVE-2019-3462,v6:0e766162c4f54fec85c389a6f48e0c7d,2,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-3462""}}",2022-11-17 14:36:10.3585895
2538,126164,18684,245889,"After the Android platform is added to Cordova the first time, or after a project is created using the build scripts, the scripts will fetch Gradle on the first build. However, since the default URI is not using https, it is vulnerable to a MiTM and the Gradle executable is not safe. The severity of this issue is high due to the fact that the build scripts immediately start a build after Gradle has been fetched. Developers who are concerned about this issue should install version 6.1.2 or higher of Cordova-Android. If developers are unable to install the latest version, this vulnerability can easily be mitigated by setting the CORDOVA_ANDROID_GRADLE_DISTRIBUTION_URL environment variable to https://services.gradle.org/distributions/gradle-2.14.1-all.zip",CVE-2017-3160,v2:821fa09e-7f80-46df-8f45-c585b06c76ca,1,2,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2017-3160""}}",2020-09-16 18:34:00.7971511
2538,126164,18684,245890,"Versions of `cordova-android` prior to 6.0.0 are vulnerable to Information Exposure through log files. The application calls methods of the Log class. Messages passed to these methods (Log.v(), Log.d(), Log.i(), Log.w(), and Log.e()) are stored in a series of circular buffers on the device. By default, a maximum of four 16 KB rotated logs are kept in addition to the current log. The logged data can be read using Logcat on the device. When using platforms prior to Android 4.1 (Jelly Bean), the log data is not sandboxed per application; any application installed on the device has the capability to read data logged by other applications.   ## Recommendation  Upgrade to version 6.0.0 or later.",CVE-2016-6799,v6:2c7a37c2dc724237989c3a61ac25194b,1,2,"{""GitHubAdvisories"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-6799""},""NpmAudit"":{""Url"":""https://npmjs.com/advisories/964""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-6799""}}",2020-09-16 18:34:00.7971511
3298,249464,205715,7487763,"If an application encounters a fatal protocol error and then calls SSL_shutdown() twice (once to send a close_notify, and once to receive one) then OpenSSL can respond differently to the calling application if a 0 byte record is received with invalid padding compared to if a 0 byte record is received with an invalid MAC. If the application then behaves differently based on that in a way that is detectable to the remote peer, then this amounts to a padding oracle that could be used to decrypt data. In order for this to be exploitable ""non-stitched"" ciphersuites must be in use. Stitched ciphersuites are optimised implementations of certain commonly used ciphersuites. Also the application must call SSL_shutdown() twice even if a protocol error has occurred (applications should not do this but some do anyway). Fixed in OpenSSL 1.0.2r (Affected 1.0.2-1.0.2q).",CVE-2019-1559,v6:9792fd2160934c21b22d76fc99c2ea85,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-1559""}}",2022-11-17 14:36:10.3585895
2845,15159,30478,7577753,A crafted input file could cause a null pointer dereference in jcopy_sample_rows() when processed by libjpeg-turbo.,CVE-2020-35538,v6:195f8399829f4f8b834d365d6d7b2ff5,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-35538""}}",2022-12-19 21:57:17.7978363
2572,13621,28700,7623724,"In versions prior to 0.8.1, the linux-loader crate uses the offsets and sizes provided in the ELF headers to determine the offsets to read from. If those offsets point beyond the end of the file this could lead to Virtual Machine Monitors using the `linux-loader` crate entering an infinite loop if the ELF header of the kernel they are loading was modified in a malicious manner. This issue has been addressed in 0.8.1. The issue can be mitigated by ensuring that only trusted kernel images are loaded or by verifying that the headers do not point beyond the end of the file.",CVE-2022-23523,v6:595b7334354241b7b787062243d5627e,1,7,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23523""}}",2023-01-14 06:30:57.2203117
4871,167879,30693,637206,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2019-5481,v6:abf54a7d76cb4cd1b1982ebf02ae11e8,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-5481""}}",2022-02-04 17:38:54.9530698
4381,84427,23890,7670626,"Security Review (CST-E) This package version is vulnerable to elevation-of-privileges. All users must upgrade to the latest version (3.42.1 or later). For more information see [aka.ms/vuln-093611](https://aka.ms/vuln-093611). ",CST-E has determined that this component is not generally safe to use.,v6:b9607690cd9a4fc2be0c8b87ba886bb7,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.identitymodel.s2s%2Freview-1.md""}}",2023-02-08 13:15:26.5202323
4871,167879,30693,637224,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2018-1060,v6:00c4bf098dce41d7ae12ee090c737d81,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-1060""}}",2022-02-04 17:38:54.9530698
2572,13621,32258,6822789,encoding.c in GNU Screen through 4.8.0 allows remote attackers to cause a denial of service (invalid write access and application crash) or possibly have unspecified other impact via a crafted UTF-8 character sequence.,CVE-2021-26937,v6:14fafd12629a485ea73dd0118ff33a3f,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-26937""}}",2022-03-24 22:32:31.3146522
2845,15159,30478,459957,"There's a flaw in OpenEXR's deep tile sample size calculations in versions before 3.0.0-beta. An attacker who is able to submit a crafted file to be processed by OpenEXR could trigger an integer overflow, subsequently leading to an out-of-bounds read. The greatest risk of this flaw is to application availability.",CVE-2021-3477,v6:42cce0042e4840e189fdeba04ac9a2b8,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3477""}}",2021-07-17 01:27:21.1971707
2845,15159,30478,459962,A heap-buffer overflow was found in the copyIntoFrameBuffer function of OpenEXR in versions before 3.0.1. An attacker could use this flaw to execute arbitrary code with the permissions of the user running the application compiled against OpenEXR.,CVE-2021-23169,v6:861ff4aef2b04c519144f522428e5a17,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-23169""}}",2021-07-17 01:27:21.1971707
2845,15159,30478,459967,There's a flaw in OpenEXR's ImfDeepScanLineInputFile functionality in versions prior to 3.0.5. An attacker who is able to submit a crafted file to an application linked with OpenEXR could cause an out-of-bounds read. The greatest risk from this flaw is to application availability.,CVE-2021-3598,v6:1b6292825dd846caacbc0a3bf4f20615,0,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3598""}}",2021-07-17 01:27:21.5878293
4871,167879,30693,637225,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2019-9636,v6:46a32f0ca3e6462ca0a958290c045cd1,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-9636""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637226,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2019-9948,v6:483ee258686b46dcb2c29f32767b7b9b,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-9948""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637227,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2018-1061,v6:d317608b21d147eea3efe9b12f7e0b0a,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-1061""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637219,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2018-11235,v6:f09c1ff02fbd4a12b42a71fc25a1ea98,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-11235""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637208,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2018-17456,v6:19a8f5db5a7b4eb9ac192ae8c4fd5b78,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-17456""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637209,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2019-1351,v6:2f939d5ddc1a4c6cbc6bd131c4f4ad95,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-1351""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637210,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2019-1348,v6:421d87d56b88438984089c2a418bc52f,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-1348""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637215,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2019-1349,v6:a5bec98ef5374ab184866980b4f7852d,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-1349""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637216,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2019-1354,v6:aa03392480e74ba99d68358cd4a8c508,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-1354""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637217,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2019-1352,v6:cb49ab51e15a4a2a9e6d2b0decf504bf,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-1352""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637228,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2018-14647,v6:db7c455547944f0d82cbd52676d9ccae,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-14647""}}",2022-02-04 17:38:54.9530698
2845,15159,30478,459982,"There's a flaw in OpenEXR's Scanline API functionality in versions before 3.0.0-beta. An attacker who is able to submit a crafted file to be processed by OpenEXR could trigger excessive consumption of memory, resulting in an impact to system availability.",CVE-2021-3479,v6:bc3cc18999744b7e9be57bc0bea6eee0,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3479""}}",2021-07-17 01:27:21.9784672
2845,15159,30478,460020,A heap-buffer overflow was found in the rleUncompress function of OpenEXR. An attacker could use this flaw to execute arbitrary code with the permissions of the user running the application compiled against OpenEXR.,CVE-2021-3605,v6:a35728e022764e56946d6e649c5f7f5e,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3605""}}",2021-07-17 01:27:24.2754935
2787,100598,35342,553986,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2019-13232,v6:0dba1b167f2a484f8b87199032697161,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-13232""}}",2021-11-10 18:11:13.7114548
3298,249464,205715,7487777,"libcurl versions from 7.36.0 to before 7.64.0 are vulnerable to a stack-based buffer overflow. The function creating an outgoing NTLM type-3 header (`lib/vauth/ntlm.c:Curl_auth_create_ntlm_type3_message()`), generates the request HTTP header contents based on previously received data. The check that exists to prevent the local buffer from getting overflowed is implemented wrongly (using unsigned math) and as such it does not prevent the overflow from happening. This output data can grow larger than the local buffer if very large 'nt response' data is extracted from a previous NTLMv2 header provided by the malicious or broken HTTP server. Such a 'large value' needs to be around 1000 bytes or more. The actual payload data copied to the target buffer comes from the NTLMv2 type-2 response header.",CVE-2019-3822,v6:49ac869960554291a410ed27e02a5201,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-3822""}}",2022-11-17 14:36:10.3585895
3298,249464,205715,7487780,A heap buffer overflow in the TFTP receiving code allows for DoS or arbitrary code execution in libcurl versions 7.19.4 through 7.64.1.,CVE-2019-5436,v6:b3e96edb061e4d7c87b7bdc739c42e3c,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-5436""}}",2022-11-17 14:36:10.3585895
4871,167879,30693,637212,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2018-19486,v6:6ddeefbc1e3544b88f76e60c41190d5c,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-19486""}}",2022-02-04 17:38:54.9530698
4871,167879,32888,497156,"An issue was discovered in netplex json-smart-v1 through 2015-10-23 and json-smart-v2 through 2.4. An exception is thrown from a function, but it is not caught, as demonstrated by NumberFormatException. When it is not caught, it may cause programs using the library to crash or expose sensitive information.",CVE-2021-27568,v6:44b048d4a6e5492c905a4707c5a611d4,3,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-27568""}}",2021-09-15 20:22:04.6311528
4871,167879,30693,637213,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2019-1353,v6:7d0cbf36d79a4b1b8dd3bbae0e1cbe64,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-1353""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637193,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2019-5482,v6:0c4627b81a5b4601ab5e4eba622d8e7e,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-5482""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637194,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2019-3823,v6:11ee6089bd4e438b8f188f3c3d156615,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-3823""}}",2022-02-04 17:38:54.9530698
2097,121503,18893,247599,Tinymce is vulnerable to Cross-Site Scripting (XSS) attacks due to improperly filtered script attributes.,WS-2016-0082,v2:fc54bc8d-2719-45f3-999e-66f4de9675d9,1,1,"{""WhiteSource"":{""Url"":""https://github.com/tinymce/tinymce/commit/c68a5930512d7b37b5dc495bde5f7cbb739e11e7""}}",2020-09-18 02:00:25.0975671
3879,20821,24290,325947,All versions of package launchpad are vulnerable to Command Injection via stop.,CVE-2021-23330,b913f59b61554784ba387df5dc70126e,2,2,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-23330""}}",2021-02-05 18:08:30.9555721
4871,167879,30693,637205,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2019-3822,v6:a857c0f3511f4a4eb9c470feb9a56369,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-3822""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637202,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2018-16839,v6:419a0e9b9b8f4e3f8718fe902b465d74,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-16839""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637201,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2018-16842,v6:3eb1383399f14bfeb0df6cb46177fcc9,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-16842""}}",2022-02-04 17:38:54.9530698
4871,167879,30693,637200,"A specific description has not been provided for this vulnerability, see the advisory link below for more information.",CVE-2018-16840,v6:3a216b99bbff4a4fb262d95667cc7f67,1,13,"{""Alpine"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-16840""}}",2022-02-04 17:38:54.9530698
2845,15159,30478,460002,"There's a flaw in OpenEXR in versions before 3.0.0-beta. A crafted input file that is processed by OpenEXR could cause a shift overflow in the FastHufDecoder, potentially leading to problems with application availability.",CVE-2021-3474,v6:a7196156e06c453da2dd93a30a4ce02d,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3474""}}",2021-07-17 01:27:23.4628906
2229,11899,1854,356764,"An issue was discovered in FNET through 4.6.4. The code for IPv6 fragment reassembly tries to access a previous fragment starting from a network incoming fragment that still doesn't have a reference to the previous one (which supposedly resides in the reassembly list). When faced with an incoming fragment that belongs to a non-empty fragment list, IPv6 reassembly must check that there are no empty holes between the fragments: this leads to an uninitialized pointer dereference in _fnet_ip6_reassembly in fnet_ip6.c, and causes Denial-of-Service.",CVE-2020-17469,v6:b8e5e21a376641f9a8146caa485caefa,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-17469""}}",2021-03-25 01:03:09.8272839
502,4171,412,46811,"Security Review This version of software contains two cross-site scripting (XSS) vulnerabilities:https://snyk.io/vuln/npm%3Aangular%3A20171018https://snyk.io/vuln/npm%3Aangular%3A20180202These vulnerabilities are fixed after v1.6.9. Upgrade to the latest stable version of the component. ",CST-E has determined that this component is not generally safe to use.,v6:ccce7144add34c749694592981fd5ef7,1,2,"{""TwC"":{""Url"":""https://ossum.microsoft.com/component/review?id=204""}}",2019-11-21 09:51:17.1719279
1560,7823,1071,458588,"The _bfd_XX_bfd_copy_private_bfd_data_common function in peXXigen.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.30, processes a negative Data Directory size with an unbounded loop that increases the value of (external_IMAGE_DEBUG_DIRECTORY) *edd so that the address exceeds its own memory region, resulting in an out-of-bounds memory write, as demonstrated by objcopy copying private info with _bfd_pex64_bfd_copy_private_bfd_data_common in pex64igen.c.",CVE-2018-10534,v6:89c9e8156023472b8348dacf7f5d793e,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2018-10534""}}",2021-07-12 23:45:20.8168535
1560,7823,1071,461962,"An issue was discovered in Ruby through 2.6.7, 2.7.x through 2.7.3, and 3.x through 3.0.1. Net::IMAP does not raise an exception when StartTLS fails with an an unknown response, which might allow man-in-the-middle attackers to bypass the TLS protections by leveraging a network position between the client and the registry to block the StartTLS command, aka a ""StartTLS stripping attack.""",CVE-2021-32066,v6:db23b53e81214e86a9c259852f8d798c,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-32066""}}",2021-07-22 13:28:27.7127616
